Gene_Symbol	X88	X89	X90	X92	X93	X94	X97	X99	X101	X103	X104	X105	X108	X109	X110
Gm13294	0	0.3799	0	0	0.1114	0.121	0.2494	0.4512	0.0862	0.231	0	0	0.1514	0	0.1431
Prkcq	3.4001	4.5664	3.897	5.3133	4.018	5.7521	5.2105	3.708	3.2045	3.7971	3.8064	3.526	3.2987	2.9645	3.7219
Gm36932	0.158	0.1813	0	0.1452	0	0.1733	0	0.1615	0	0	0	0	0	0.1378	0.1024
Gm37520	0	0.063	0	0	0	0.0603	0.031	0	0.0429	0.0575	0.0586	0	0	0	0.0356
Gm37766	0	0	0	0	0	0	0.0323	0.0584	0	0	0	0	0	0	0
Gm38171	0.3071	0	0.6379	0.5642	0.31	0	1.0407	0.3139	0.4795	0.9643	0	0.6109	0	0	0
Gm37851	0	0	0.1715	0	0.1667	0	0	0	0	0.5185	0	0	0.1133	0.288	0.107
8030442B05Rik	0.2837	0.3254	0.4419	0.2606	0.1432	0.1555	0.0801	0.145	0.4429	0.1484	0.3028	0.5643	0.2918	0.2473	0.0919
Gm13293	0.3636	1.6684	0.7552	1.503	1.7433	1.7943	2.8236	1.5793	1.9869	1.9027	2.3288	1.989	2.0572	1.4266	1.8263
Gm37730	0	0	0	0	0	0	0	0	0	0	0	0.066	0	0	0
4933403L11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0849
Gm13291	0	0	0	0.2059	0	0	0.2532	0.4581	0	0.4691	0.7177	0	0.3074	0	0
Gm13292	0.4404	0.1684	0.4574	0.4046	1.0373	0.483	0.3316	0.6001	0.2292	0.9219	0.4701	1.0221	0.8054	0.896	0.1903
Gm13296	0	0	0.1529	0.2705	0	0	0	0.1505	0	0	0	0.1464	0	0	0.0954
Pfkfb3	27.6487	30.5812	32.4028	42.8398	40.1374	37.538	38.61	35.5592	34.0118	37.3286	43.3785	43.0247	33.6755	40.6963	43.3756
Gm10851	0.6099	0.4997	0.9048	1.3605	0.5277	1.4331	0.9841	0.8014	0.8161	0.9118	0.651	0.5199	1.0755	0.4558	0.847
Gm37975	0.6295	0.0802	0.1453	0.3855	0.2118	0.2301	0.2765	0	0.1092	0.366	0.1493	0.1391	0.0959	0.2439	0.2266
Rbm17	78.4999	73.7356	72.3296	74.0138	69.0699	71.2906	69.3281	73.4269	72.2388	66.1206	72.5212	71.9424	74.3486	72.5405	75.9969
Gm13260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm17490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il2ra	1.4138	1.4449	1.2013	1.8182	1.5828	2.086	1.8728	3.0737	2.0267	3.5512	2.8537	3.1702	1.9392	2.555	2.549
Gm37881	0	0.4	0	0.3203	0.352	0.3824	0	0.3564	0	0	1.8611	0.3468	0	0	0.226
Il15ra	5.6794	5.606	5.5894	7.1884	6.6326	5.6488	6.154	4.7582	4.9748	5.702	6.8026	5.3202	4.0082	3.9441	4.7936
Fbxo18	35.5893	36.6778	32.4584	33.8248	35.1699	32.5441	35.3203	33.8496	38.4466	34.3631	35.3239	34.597	36.2961	36.3847	37.0533
Ankrd16	11.9159	12.5326	11.0882	18.728	15.3534	13.9365	18.5242	11.7223	10.7523	13.3005	17.3471	16.3355	10.0748	10.6484	13.0852
Gm34768	0.7795	0.5961	1.619	0.716	0.7868	0	1.3207	0	0.8113	0.5439	0.2774	0.5168	0.1782	0	0.842
Gm13310	0	0	0	0	0	0	0.06	0.1086	0	0	0	0	0	0	0
Itga8	143.0799	141.5518	97.6855	138.3101	121.4546	144.6895	142.2361	125.6811	154.6516	149.9726	143.1364	114.3227	139.9797	143.1974	144.8474
Gm37701	0	0.1531	0.1386	0	0.4041	0	0	0	0	0	0.1425	0	0	0	0
E030013I19Rik	7.7902	8.7131	5.1776	8.8374	6.9197	7.1333	6.8194	6.6479	6.9934	7.2561	6.4445	5.5398	8.094	6.6562	7.7247
Mindy3	18.4965	19.1045	16.9073	15.5762	14.2203	17.3932	16.4399	18.0929	18.7541	17.5027	17.752	17.8858	18.2517	17.4893	17.6109
Gm37289	0.1047	0.1201	0.3262	0.0962	0.2114	0.2297	0.2957	0.321	0.0817	0.1096	0.3353	0.2083	0.0718	0.1826	0.2036
Gm37255	0.048	0.2201	0.0996	0.0441	0.0484	0	0.0813	0	0.1873	0.1506	0.2048	0.0477	0	0.0418	0.0622
Gm38014	0	0.1289	0	0.1549	0.0567	0	0.0317	0	0	0	0	0	0	0.049	0.0729
Gm13321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pter	3.2923	3.0934	3.126	3.1106	3.9245	3.6792	3.4354	3.8134	3.5002	4.6926	4.0833	4.7714	3.3976	3.964	3.8611
C1ql3	0.2316	0	0.1203	0.1596	0.2923	0.254	0.0981	0.3551	0.1356	0.0606	0.0618	0.2304	0.1191	0.101	0.1126
Gm37824	0.0907	0.052	0.0942	0.0833	0.3205	0	0.1794	0.0464	0.2125	0	0	0.0902	0.2489	0.0396	0.0882
Gm37811	0	0	0	0.0518	0	0	0	0	0	0	0.0602	0	0	0	0.0732
Gm37356	0	0	0	0	0.0919	0	0	0	0	0	0	0	0	0	0
Gm37742	0.0369	0.0423	0.0383	0.0339	0	0	0	0	0	0	0	0	0	0	0.0717
Rsu1	27.1699	24.9018	23.953	26.509	25.0345	26.973	26.0975	25.1215	26.4472	27.5265	28.4123	26.3945	28.0095	27.4466	26.3159
Gm38156	0	0	0	0	0	0	0	0	0	0	0.0693	0	0	0	0
Gm37780	1.0189	0.8991	0.5698	0.72	0.4747	0.7736	0.7968	0.801	0.5507	0.4922	1.004	0.7795	0.5913	0.8884	1.3207
Gm27540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37160	0	0	0	0	0	0	0	0	0	0	0.0928	0	0	0	0.1127
Gm13270	0.2022	0.3092	0.175	0.3095	0.3401	0.3325	0.2854	0.1377	0.2367	0.1411	0.3237	0.2681	0.0924	0.1763	0.1965
Cubn	0.1671	0.1691	0.0817	0.2709	0.4266	0.2587	0.2942	0.3315	0.3069	0.2675	0.3463	0.3813	0.2764	0.2914	0.3759
Trdmt1	8.2303	7.6849	8.3483	13.0104	11.1282	11.2504	10.4423	7.7463	8.1281	10.777	9.3165	10.5081	8.0597	7.6765	8.5097
Vim	600.8734	592.43	548.7529	557.003	591.5449	625.4932	635.0396	761.7544	700.2155	848.031	846.1048	853.2466	709.1145	925.1509	754.7365
St8sia6	4.0226	9.6905	9.8866	9.6423	16.222	5.5036	5.0521	9.6904	9.1662	10.8456	8.5673	9.2971	7.488	8.1167	9.0377
Gm37126	0	0	0.1727	0	0	0	0	0	0	0	0	0	0	0	0
Hacd1	10.2584	10.4162	9.4295	8.468	8.1158	8.4371	6.7722	10.8382	8.8737	9.2128	7.7687	9.3755	12.0265	9.0649	9.1191
D930036K23Rik	0.1481	0.4248	0.4615	0.3062	0.1869	0.528	0.3556	0.3028	0.318	0.2713	0.4349	0.1842	0.3048	0.0969	0.192
Gm37894	0	0.0648	0	0	0.114	0.1239	0.0638	0	0.1323	0.0591	0	0	0	0.0492	0
Stamos	0.9292	0.8882	0.6433	0.569	0.3908	0.5095	0.5685	0.6331	1.0275	0.4862	0.4959	0.308	1.4337	1.0801	0.6022
Stam	17.6811	16.0456	11.9442	14.4081	14.8607	13.4766	14.7709	16.2631	17.4511	14.3456	15.323	14.7646	15.9677	14.9426	15.2826
Gm37499	2.8703	2.5663	1.841	1.357	1.7468	1.8515	2.0025	1.8981	1.8782	1.1927	1.9374	2.225	1.679	2.1345	2.2706
Tmem236	0.1605	0.1841	0.0417	0.0369	0.0405	0.088	0.0453	0.041	0.1253	0.084	0.1285	0.0798	0.055	0.07	0.078
Gm13320	0	0	0	0	0	0	0	0	0	0	0	0	0.714	0.9078	0
Mrc1	66.8703	64.683	60.5901	67.6054	77.4292	78.0563	69.3376	91.5849	74.4516	109.3658	100.207	108.8369	76.4861	132.7986	90.3208
Mir511	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6202	0
Gm37697	0	0	0	0	0.0804	0.0873	0	0	0	0.0833	0	0	0	0	0
Slc39a12	0.3428	0.1685	0.6102	0.2249	0.346	0.3222	0.3595	0.6005	0.4969	1.025	0.6272	0.7792	0.7052	0.982	0.6665
Gm13266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cacnb2	2.0864	1.5023	1.4637	2.0593	1.3667	2.0568	2.1937	1.9509	2.1832	2.2185	2.2035	1.7992	1.4918	1.732	2.2873
Gm10849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13268	0	0.3889	0	0	0	0	0.7659	0	0.2647	0	0	0.3372	0.2325	0.2956	0.2197
Gm13312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900092N22Rik	0	0	0	0	0	0	0.0588	0.1065	0	0.6543	0	0	0.0715	0	0
Gm13314	0	0	0	0.4025	0	0	0	0	0	0	0	0.4358	0	0	0
Gm13311	0.3874	0	0	0	0	0	0	0	0.3024	0	0	0	0	0	0
Gm10848	0	0	0	0.1489	0	0	0	0	0	0	0	0.0806	0	0	0.0525
Gm37006	0	0	0	0	0	0	0.093	0	0	0.1149	0	0	0	0	0
Gm13315	0	0	0	0	0.1495	0	0.0837	0	0	0	0	0	0	0	0
Gm38273	0	0	0	0	0	0	0.0696	0	0	0	0	0	0	0	0.0399
Gm13269	0	0	0	0	0	0	0	0	0	0	0	0.1855	0	0	0
Gm13316	0	0	0.2206	0	0	0	0	0	0	0	0	0	0	0	0
Gm37437	0	0	0	0.0696	0	0.0831	0	0	0	0.1586	0	0	0.052	0	0
Gm37891	0.2214	0	0	0.3051	0	0.2428	0.2501	0.1131	0	0	0.1182	0.2202	0.1519	0.1931	0.287
Nsun6	5.2787	4.5416	4.6596	5.5492	4.6474	5.1133	5.2006	4.9752	5.0593	4.7265	5.2903	4.9875	5.1285	4.6791	5.3027
Gm36930	0	0	0.1283	0.0568	0	0.0678	0	0.0631	0	0	0.066	0	0	0	0
Arl5b	15.5703	14.6154	11.8714	15.7119	14.5796	16.7041	17.3725	16.5171	19.0671	14.1149	14.9372	17.0821	15.5249	16.0426	17.6548
Gm38257	0.0532	0.061	0	0.0488	0.0537	0	0.0901	0	0	0	0.0568	0.0529	0.0365	0	0
Gm13313	0	0	0	0	0	0	0	0	0	0	0	0.1347	0	0	0
Gm13367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13365	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1315	0
Gm13368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Malrd1	0	0	0	0.06	0.044	0	0.0123	0.0223	0.034	0	0	0.0867	0.0299	0.038	0.0141
Gm37595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37416	0	0	0	0	0	0	0.5215	0	0.3604	0	0	0	0	0	0
Plxdc2	105.0274	96.7737	77.5778	120.7001	99.4642	120.9912	120.2909	117.6396	128.276	125.6654	120.05	105.5927	108.8253	111.2304	119.9201
Gm24933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0941
Gm13325	0.1821	0	0.3783	0	0	0	0	0	0	0	0	0	0	0	0.118
Gm13322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nebl	53.4321	45.8411	32.0323	49.8599	41.1625	53.0467	51.1507	49.7131	55.762	52.421	50.7506	52.136	49.0747	49.6361	50.3794
Gm13324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir6419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H2afb1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A930004D18Rik	7.2143	6.2318	6.1831	7.3453	5.6589	6.8628	7.2651	6.7511	6.5137	6.686	7.9791	6.7429	6.3782	6.9341	7.3231
Gm13330	0	0	0	0.3476	0.3819	0	0.2137	0	0	0	0	0.3763	0	0	0
Skida1	6.7637	5.0929	5.0437	6.1035	5.6542	4.4765	5.3008	5.2681	5.1869	5.3948	5.2161	4.5934	4.9451	3.637	5.6388
1810059C17Rik	0.3014	0.6916	0.9392	1.6614	0.3043	0.6611	0.5107	0.9242	0.9413	0.3155	0.6436	0.2998	0.2067	0.7885	0.3907
Mllt10	26.7417	26.5998	21.5767	27.9199	26.4156	24.0926	24.6614	23.7486	28.0341	23.8774	22.9739	23.0372	22.2257	22.4704	24.9176
Mir7655	0	2.9036	0	2.325	0	0	1.4295	0	0	0	0	0	3.4717	0	1.6404
Gm23638	0	0	1.21	0	0	0	0	0	0	0	1.2437	0	0	0	0
Gm25147	0	0	1.452	0	0	0	0	0	0	0	0	0	0	0	0
Gm13351	1.0638	0	1.1048	0.6515	2.5055	0.3889	0.2003	0	0.8304	0.3711	0.3785	1.4107	0.4864	0.6183	0.2298
Dnajc1	19.7698	17.7211	17.3641	18.2525	18.0094	17.7419	18.7441	19.2389	19.5345	19.8861	20.3095	20.4271	18.5357	20.1592	19.0028
Gm13350	0	0	0.3183	0	0.3094	0	0	0	0	0	0	0.3048	0	0	0
Gm13349	0.7144	0	0.3709	0	0.7211	0	0	0	0.8365	0.3738	0	0.3553	0	0	0.6945
Gm13353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13352	0	0	0	0	0.5656	0	0	0	0.4374	0	0	0	0	0	0
Commd3	42.9706	41.9214	44.8863	47.6898	46.49	41.2492	45.1919	53.8324	45.791	51.3681	54.7461	54.5186	47.6612	52.2425	51.7782
Bmi1	75.0284	77.6781	62.3022	73.1602	66.261	71.1773	71.3736	70.7137	76.4484	66.9625	67.5088	62.8642	69.5946	62.839	65.744
Spag6	0.3895	0.6454	0.2697	0.8746	0.3932	0.4272	0.3911	0.4423	0.6419	0.6341	0.9702	0.4305	0.5343	0.5283	0.589
Gm20539	0	0.1217	0	0.0974	0.1071	0	0.0599	0	0.2484	0	0	0	0.0727	0	0.0687
Gm13333	0.188	0.2156	0	0.1727	0.1897	0	0.2123	0	0	0	0	0	0.1289	0.1639	0.1218
Carlr	0	0	0	0	0	0	0	0	0	0.0597	0	0	0	0	0
Pip4k2a	41.9687	38.2636	34.0253	43.9807	38.612	43.7084	47.2381	53.5501	48.0551	53.2027	52.9563	56.7745	47.9224	54.5561	51.9915
4930426L09Rik	0.3019	0.6926	0.3135	0.3697	0.2031	0.4414	0.5114	0.8227	0.3927	0.3159	1.2889	0.8006	0.207	0.5264	0.5217
Gm13332	0	0	0	0	0	0	0	0	0	0	0	0	0.072	0	0.0681
Armc3	7.5737	8.2717	8.8349	9.1012	9.6345	7.8504	12.0118	9.808	12.4319	11.6182	9.3027	8.6677	10.8151	8.4577	12.6075
4930447M23Rik	0	0	0.0858	0.0759	0.3337	0.0906	0.0934	0.0845	0.0645	0.173	0.2647	0.0822	0.1134	0	0.1071
Msrb2	28.1458	24.5825	28.4541	24.5807	23.5672	24.5518	22.218	22.1185	22.8036	25.3282	22.7604	28.8414	24.0551	22.4947	24.3216
Gm33940	0	0	0	0	0	0	0.1036	0	0	0	0	0	0.0629	0	0
Gm13344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ptf1aos	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ptf1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810010K12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921504E06Rik	0.064	0	0.0665	0	0.0646	0.1404	0.1446	0.0654	0.1	0.201	0	0.1274	0.0439	0.0558	0.083
Gm13345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13348	0	0.2441	0	0	0	0	0.1202	0.2174	0	0	0.2271	0.2116	0	0.371	0
Gm13343	0	0	1.452	1.2843	0	0	0	0	0	0	0	0	2.8766	0	0
Otud1	55.9853	48.8218	46.2429	50.2834	47.8246	58.0403	54.9813	40.3697	44.5938	50.0749	43.7691	40.627	46.5007	41.4453	55.6353
Gm13346	0	0	0	0	0.0408	0	0	0	0	0	0	0	0	0.0352	0
Gm13347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Etl4	15.4052	15.4709	11.861	17.6506	17.3205	14.2182	15.7751	14.7635	15.3138	16.5625	18.1801	17.9661	15.1832	16.3073	18.0968
Gm25859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13361	0	0	0	0	0	0	0	0	0	0	0.1095	0	0	0	0
Gm13363	0.2812	0	0.2921	0.5167	0	0	0.3177	0.2874	0	0	0	0.5594	0.1929	0	0
Gm13360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13328	0	0	0.1495	0	0	0.1578	0	0.1471	0.1124	0.3013	0.1536	0.1431	0	0.3765	0.0933
Gm23970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm17171	0	0	0	0	0	0	0	0	0	0	0	0.2734	0	0	0
Gm13335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13362	0	0	0	0	0	0.1919	0	0	0.1366	0	0	0	0	0	0
Arhgap21	36.3096	33.9869	28.12	44.5818	40.5182	43.4642	44.4202	34.7455	42.0527	39.2269	40.0258	37.467	34.8597	35.7165	37.3866
Gm13380	0	0.2346	0.2123	0.1878	0	0	0.3464	0.4179	0.1596	0	0	0	0.1402	0	0.3975
Gm13375	40.5693	35.6931	43.559	57.4775	51.3609	59.7584	57.5717	41.6374	49.2487	49.2952	45.14	42.9138	38.3151	43.3151	51.6944
Gm13377	0	0	0	0	0	0	0.1214	0	0	0.225	0	0.2138	0	0	0
Gm13376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enkur	24.2639	23.8426	22.8538	21.0786	19.6502	20.7296	24.4856	24.6054	27.6774	26.6734	21.0815	25.4418	25.7345	22.1391	28.3422
Gm23007	0.8294	0	0	0	0	0	0.4684	0	0	0	0	0	0	0	0
Thnsl1	6.2455	5.4567	5.4301	6.6708	6.0475	5.3358	6.6649	5.1212	6.4911	7.1064	7.5582	6.3561	5.7276	5.6036	6.3775
Gm13378	0	0.5012	0	0.4013	0	0	0.2468	0.4465	0	0	0	0.4346	0	0.7619	0
Gm13327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gpr158	0.0539	0.1237	0.0187	0.033	0.0181	0.0985	0.0203	0.0551	0.1543	0.0752	0.0384	0.143	0.0616	0.0313	0.198
Gm13379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1532
Gm24886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myo3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13342	0	0	0.7365	0.6515	0	0.7777	0.4005	0	0	1.4845	0.757	0	0.4864	0	0.4596
Gm13341	4.3692	3.0073	2.9493	3.2107	2.6461	3.3539	4.4417	1.7861	2.8991	4.8013	4.1975	2.6073	2.0975	2.2857	2.4069
Gm13340	2.7556	3.7061	1.8749	3.1422	3.3569	3.3344	3.2735	1.9422	2.2253	2.5856	2.6371	3.1187	2.4763	2.7339	2.8328
Gm13339	0.2879	0.3302	0	0	0.2906	0.6313	0.4877	0.2942	1.3482	0.6025	0	0.2863	0.3948	0.251	0.3731
Gad2	0	0	0	0	0.0252	0	0	0.0511	0.0195	0	0	0	0	0.0871	0.0324
Mir3967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700092C17Rik	0	0	0	0	0	0	0	0	0	0.3624	0	0	0	0	0
Gm13356	0	0	0	0	0	0	0	0	0	0.4586	0	0	0	0	0
Apbb1ip	11.2075	11.5165	10.7752	14.3509	14.8903	16.0251	14.8399	14.9145	11.7785	20.9927	19.7626	17.8032	12.9008	20.1301	13.5902
A130006I12Rik	1.4393	1.2383	0.7473	1.3221	1.816	1.9729	1.4225	1.1032	1.4044	0.3766	2.6886	2.1472	2.2209	0.6274	2.332
Pdss1	2.4191	2.339	1.8662	1.9999	2.3372	2.0086	2.186	1.7306	1.6187	1.5191	2.1396	1.7186	2.1805	1.9887	2.4413
Gm25544	0	0	0	0	0	0	0.6909	0	0	0	0	0	0	0	0.7929
Gm14441	0.2719	0	0.2823	0	0	0	0.3071	0.5557	0.4244	0.2845	0	0	0.1864	0.237	0.3524
Abi1	107.0824	100.7444	92.2981	103.379	92.0999	97.3443	100.5955	106.6844	111.6445	109.9353	115.9746	100.78	108.0966	105.9657	105.3149
Gm13357	0	0.3136	0.2839	0.2511	0.2759	0.5996	0.6176	0	0.4268	0.2861	0	0.2719	0	0	0.1772
Acbd5	83.5811	84.2448	70.4661	86.2864	81.3687	79.8747	88.36	95.2439	103.0411	93.4653	103.213	96.5899	95.4695	95.1195	92.2814
Mastl	0.5337	0.962	0.7917	0.817	1.0773	0.9475	1.0907	1.4024	1.0117	1.6755	1.4105	1.011	1.1502	1.3515	1.1858
Yme1l1	43.0391	41.445	37.0624	41.74	41.4816	40.2021	40.1563	40.0894	42.9841	42.4153	40.052	43.3708	40.2772	41.9039	41.674
Gm13423	0.8266	0.7586	1.3735	1.063	0.6675	0.9065	0.9337	1.3517	1.0324	0.8651	1.2353	1.6443	0.7937	1.009	1.5
4931423N10Rik	0	0	0	0	0	0	0	0	0	0	0.0782	0.1457	0.1005	0	0
Gm13422	0.5826	0.6683	0	0.2676	0.294	0.9583	0.4935	0.5954	0.2274	0.3048	0.9328	0.8691	0.5993	0.254	0.5663
Nxph2	0	0	0	0.0523	0	0	0	0	0	0	0.0608	0	0	0	0
Gm38309	0.4836	0.4438	0.8035	1.066	1.1714	1.0605	0.8193	0.3954	0.3775	1.2146	0.4129	0.2886	0.199	0.5902	0.8148
Spopl	11.2818	9.9276	8.1567	11.36	10.3786	10.9467	11.6624	11.384	10.9027	10.761	11.6005	11.3484	9.5294	11.3056	10.3659
Gm13331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sh3d2c-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13392	0.9787	2.2454	2.0328	0.899	1.9758	0	0	2.0005	2.292	1.0243	5.2235	3.8936	3.356	0.8533	1.2686
Hnmt	26.0582	33.5103	32.4907	31.0256	32.2501	33.1262	27.6526	28.7518	29.8	31.5276	26.5753	33.1803	30.3919	36.4672	28.0216
Tbpl2	0	0	0	0.0978	0	0	0	0.1088	0.0831	0.2228	0.1136	0	0	0	0
Il1f8	0.1206	0	0	0	0	0.7937	0	0	0	0	0	0	0.0827	0	0.0782
Gm13410	0.83	0.5951	0.1077	0.2859	0.4189	0.6826	0.4688	0.3181	0.324	0.6515	0.443	0.7223	0.0712	0.5427	0.2017
Il1f9	2.4943	1.1241	3.3304	1.0638	0.8992	7.522	3.7229	1.3656	2.0166	2.1443	1.5214	1.4176	1.4051	1.2427	1.3279
Il1f6	0	0	0	0	0	4.558	0	0	0	0	0	0	0	0	0
Gm37703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13409	0	0	0	0	0.2714	0.2949	0	0	0	0	0	0	0	0	0
Il1f5	0	0	0	0	0	1.8991	0.0185	0	0	0	0	0	0	0	0
Il1f10	0	0	0	0	0	0.2992	0	0	0	0	0	0	0	0	0
Gm13411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il1rn	5.0129	4.6856	5.2334	4.9701	5.8631	5.6426	5.5424	12.5233	4.5964	10.4927	8.5785	15.2736	6.9849	13.0888	6.8415
Psd4	6.5643	5.7584	6.1184	7.6773	7.594	7.6083	7.5975	7.9053	7.0106	8.5125	8.3365	8.8205	6.9449	7.6564	7.3381
Pax8	0	0.0278	0	0	0.0244	0	0	0	0	0	0	0.0241	0.0332	0	0
Gm13415	0	0	0	0	0	0	0.0146	0	0	0	0	0.0258	0	0.0226	0.0168
Gm27193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13418	0	0.1784	0	0	0.157	0	0	0.1589	0	0.1628	0	0.464	0	0	0.1008
Gm13417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38383	0	0	0	0	0	0	0	0.0564	0	0	0	0	0	0	0
Gm13416	0.0911	0.2089	0.0946	0	0.0919	0.1997	0.1029	0.4654	0.0711	0.1906	0.0972	0.2717	0.0625	0	0.3541
Gm25455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cacna1b	0.4578	0.4743	0.2454	0.3662	0.4471	0.2591	0.3753	0.2113	0.2305	0.1391	0.1891	0.2644	0.1215	0.2189	0.3637
Gm13459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ehmt1	20.8922	20.5842	16.23	20.2542	20.4674	20.7088	18.9707	19.0594	19.6272	18.4008	19.2117	19.8613	19.104	17.8369	19.0969
Gm38147	0	0	0	0	0	0	0	0	0.0637	0	0	0	0.056	0	0
Gm37139	0.1661	0.0381	0.0345	0	0.0335	0.1093	0.1689	0.034	0.0778	0.0695	0.1064	0	0.0228	0.029	0.1077
Arrdc1	62.6996	61.3919	63.9588	64.1482	77.1024	63.7544	62.365	55.7103	55.1543	54.1116	62.8696	62.5922	52.3458	54.9214	50.9459
Gm22875	3.4954	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5102
Zmynd19	11.7642	12.97	10.8636	10.515	10.2036	11.6262	11.3585	12.5269	14.3526	10.174	10.3393	11.21	13.5513	11.946	11.1626
Dph7	11.8562	10.6101	11.539	11.9171	10.2757	9.7342	11.9546	9.3891	9.2553	9.355	12.3907	11.4215	8.8122	9.4712	9.6553
Mrpl41	52.5724	49.6881	54.9392	52.0877	47.7256	46.774	46.6842	51.8703	45.6853	49.484	55.7646	50.9718	59.1838	52.4672	50.4651
Pnpla7	10.6736	10.4469	11.0844	13.6362	13.561	13.8954	13.0406	16.953	12.3835	20.2712	18.522	20.1796	11.8732	22.4712	15.612
Gm13370	0	0	0	0	0	0	0	0.6213	0.2373	0	0.3244	0	0	0	0
Gm13369	0	0	0.1545	0	0.4504	0	0	0	0.2322	0.1557	0	0	0.204	0.1297	0
Gm25518	0	0	0	0	2.7698	1.5046	0.7749	0	1.071	0	0	0	0.9409	1.1962	0
Gm24875	0	3.2386	0	0	2.8497	0	0	0	0	1.4773	0	5.6158	1.9362	0	0
Nsmf	23.778	25.8667	20.3649	24.0176	26.1802	22.6556	26.4177	23.2898	21.8153	20.1154	27.75	24.0665	21.2013	21.3067	26.8177
Gm24328	2.1911	0	0	4.0254	0	0	0	0	0	0	4.6778	0	0	0	0
Mir7664	2.3303	2.6732	0	0	4.7042	0	5.2642	4.763	7.2762	2.4388	4.9748	4.6352	1.5981	4.0634	4.5307
Entpd8	1.4059	2.6672	2.0215	2.1358	2.1832	3.3206	4.764	0.5526	2.1527	2.0373	3.2322	0.5378	1.5946	1.32	1.8924
Noxa1	0.7263	1.4581	1.2257	1.6679	2.8409	2.2899	3.5892	0.8351	1.134	1.2352	0.9691	0.8127	0.8717	0.9499	1.2356
